metro_code,metro_name,metro_pop,metro_apps,metro_type,variable_name,total_count,loan,denied,is_reliable,reliable_note,odds_ratio,number_denials_compared_to_10_white
43420,"Sierra Vista-Douglas, AZ",125867,554,Metropolitan Statistical Area,latino,83,76,7,FALSE,No results,,
43420,"Sierra Vista-Douglas, AZ",125867,554,Metropolitan Statistical Area,native,3,1,2,FALSE,No results,,
43420,"Sierra Vista-Douglas, AZ",125867,554,Metropolitan Statistical Area,asian_cb,13,12,1,FALSE,No results,,
16500,"Centralia, WA",78145,557,Micropolitan Statistical Area,black,6,6,0,FALSE,No results,,
16500,"Centralia, WA",78145,557,Micropolitan Statistical Area,latino,24,23,1,FALSE,No results,,
16500,"Centralia, WA",78145,557,Micropolitan Statistical Area,native,6,5,1,FALSE,No results,,
16500,"Centralia, WA",78145,557,Micropolitan Statistical Area,asian_cb,11,10,1,FALSE,No results,,
44060,"Spokane-Spokane Valley, WA",550160,5371,Metropolitan Statistical Area,black,61,51,10,FALSE,No results,,
44060,"Spokane-Spokane Valley, WA",550160,5371,Metropolitan Statistical Area,latino,195,181,14,FALSE,No results,,
44060,"Spokane-Spokane Valley, WA",550160,5371,Metropolitan Statistical Area,native,45,42,3,FALSE,No results,,
44060,"Spokane-Spokane Valley, WA",550160,5371,Metropolitan Statistical Area,asian_cb,152,137,15,FALSE,No results,,
29620,"Lansing-East Lansing, MI",546772,4208,Metropolitan Statistical Area,black,122,111,11,FALSE,Not statistcially significant,1.8,18
29620,"Lansing-East Lansing, MI",546772,4208,Metropolitan Statistical Area,latino,119,107,12,TRUE,Statistically significant disparity,2.4,24
29620,"Lansing-East Lansing, MI",546772,4208,Metropolitan Statistical Area,native,16,13,3,FALSE,Not enough of applications,8.2,82
29620,"Lansing-East Lansing, MI",546772,4208,Metropolitan Statistical Area,asian_cb,171,165,6,FALSE,Not statistcially significant,0.9,9
36620,"Ontario, OR-ID",53672,356,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
36620,"Ontario, OR-ID",53672,356,Micropolitan Statistical Area,latino,38,33,5,FALSE,No results,,
36620,"Ontario, OR-ID",53672,356,Micropolitan Statistical Area,native,1,1,0,FALSE,No results,,
36620,"Ontario, OR-ID",53672,356,Micropolitan Statistical Area,asian_cb,3,3,0,FALSE,No results,,
14660,"Brainerd, MN",93485,584,Micropolitan Statistical Area,black,3,2,1,FALSE,No results,,
14660,"Brainerd, MN",93485,584,Micropolitan Statistical Area,latino,5,4,1,FALSE,No results,,
14660,"Brainerd, MN",93485,584,Micropolitan Statistical Area,native,3,1,2,FALSE,No results,,
14660,"Brainerd, MN",93485,584,Micropolitan Statistical Area,asian_cb,4,3,1,FALSE,No results,,
37220,"Pahrump, NV",44380,337,Micropolitan Statistical Area,black,7,5,2,FALSE,No results,,
37220,"Pahrump, NV",44380,337,Micropolitan Statistical Area,latino,22,18,4,FALSE,No results,,
37220,"Pahrump, NV",44380,337,Micropolitan Statistical Area,native,2,2,0,FALSE,No results,,
37220,"Pahrump, NV",44380,337,Micropolitan Statistical Area,asian_cb,8,7,1,FALSE,No results,,
20940,"El Centro, CA",180701,388,Metropolitan Statistical Area,black,2,1,1,FALSE,No results,,
20940,"El Centro, CA",180701,388,Metropolitan Statistical Area,latino,277,245,32,FALSE,No results,,
20940,"El Centro, CA",180701,388,Metropolitan Statistical Area,native,0,0,0,FALSE,No results,,
20940,"El Centro, CA",180701,388,Metropolitan Statistical Area,asian_cb,9,8,1,FALSE,No results,,
31820,"Manitowoc, WI",79185,581,Micropolitan Statistical Area,black,2,2,0,FALSE,No results,,
31820,"Manitowoc, WI",79185,581,Micropolitan Statistical Area,latino,11,10,1,FALSE,No results,,
31820,"Manitowoc, WI",79185,581,Micropolitan Statistical Area,native,3,2,1,FALSE,No results,,
31820,"Manitowoc, WI",79185,581,Micropolitan Statistical Area,asian_cb,11,9,2,FALSE,No results,,
26780,"Hutchinson, MN",35832,297,Micropolitan Statistical Area,black,2,2,0,FALSE,No results,,
26780,"Hutchinson, MN",35832,297,Micropolitan Statistical Area,latino,7,5,2,FALSE,No results,,
26780,"Hutchinson, MN",35832,297,Micropolitan Statistical Area,native,1,1,0,FALSE,No results,,
26780,"Hutchinson, MN",35832,297,Micropolitan Statistical Area,asian_cb,1,1,0,FALSE,No results,,
31460,"Madera, CA",155433,890,Metropolitan Statistical Area,black,14,14,0,FALSE,No results,,
31460,"Madera, CA",155433,890,Metropolitan Statistical Area,latino,351,326,25,FALSE,No results,,
31460,"Madera, CA",155433,890,Metropolitan Statistical Area,native,7,7,0,FALSE,No results,,
31460,"Madera, CA",155433,890,Metropolitan Statistical Area,asian_cb,42,41,1,FALSE,No results,,
22580,"Forest City, NC",66599,338,Micropolitan Statistical Area,black,11,9,2,FALSE,No results,,
22580,"Forest City, NC",66599,338,Micropolitan Statistical Area,latino,9,7,2,FALSE,No results,,
22580,"Forest City, NC",66599,338,Micropolitan Statistical Area,native,1,1,0,FALSE,No results,,
22580,"Forest City, NC",66599,338,Micropolitan Statistical Area,asian_cb,3,3,0,FALSE,No results,,
22820,"Fort Morgan, CO",28517,169,Micropolitan Statistical Area,black,3,3,0,FALSE,No results,,
22820,"Fort Morgan, CO",28517,169,Micropolitan Statistical Area,latino,32,29,3,FALSE,No results,,
22820,"Fort Morgan, CO",28517,169,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
22820,"Fort Morgan, CO",28517,169,Micropolitan Statistical Area,asian_cb,5,3,2,FALSE,No results,,
12380,"Austin, MN",39807,274,Micropolitan Statistical Area,black,9,8,1,FALSE,No results,,
12380,"Austin, MN",39807,274,Micropolitan Statistical Area,latino,20,16,4,FALSE,No results,,
12380,"Austin, MN",39807,274,Micropolitan Statistical Area,native,1,1,0,FALSE,No results,,
12380,"Austin, MN",39807,274,Micropolitan Statistical Area,asian_cb,28,28,0,FALSE,No results,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",2445761,26616,Metropolitan Statistical Area,black,391,358,33,TRUE,Statistically significant disparity,1.7,17
38900,"Portland-Vancouver-Hillsboro, OR-WA",2445761,26616,Metropolitan Statistical Area,latino,1415,1328,87,TRUE,Doesn't meet level of disparity,1.4,14
38900,"Portland-Vancouver-Hillsboro, OR-WA",2445761,26616,Metropolitan Statistical Area,native,131,125,6,FALSE,Not statistcially significant,0.9,9
38900,"Portland-Vancouver-Hillsboro, OR-WA",2445761,26616,Metropolitan Statistical Area,asian_cb,2641,2446,195,TRUE,Statistically significant disparity,1.8,18
22060,"Faribault-Northfield, MN",66185,466,Micropolitan Statistical Area,black,5,4,1,FALSE,No results,,
22060,"Faribault-Northfield, MN",66185,466,Micropolitan Statistical Area,latino,22,18,4,FALSE,No results,,
22060,"Faribault-Northfield, MN",66185,466,Micropolitan Statistical Area,native,4,4,0,FALSE,No results,,
22060,"Faribault-Northfield, MN",66185,466,Micropolitan Statistical Area,asian_cb,6,6,0,FALSE,No results,,
10140,"Aberdeen, WA",72779,473,Micropolitan Statistical Area,black,2,1,1,FALSE,No results,,
10140,"Aberdeen, WA",72779,473,Micropolitan Statistical Area,latino,16,15,1,FALSE,No results,,
10140,"Aberdeen, WA",72779,473,Micropolitan Statistical Area,native,5,5,0,FALSE,No results,,
10140,"Aberdeen, WA",72779,473,Micropolitan Statistical Area,asian_cb,10,9,1,FALSE,No results,,
42140,"Santa Fe, NM",149293,1339,Metropolitan Statistical Area,black,8,6,2,FALSE,Not statistcially significant,1.6,16
42140,"Santa Fe, NM",149293,1339,Metropolitan Statistical Area,latino,238,223,15,FALSE,Not statistcially significant,0.6,6
42140,"Santa Fe, NM",149293,1339,Metropolitan Statistical Area,native,12,11,1,FALSE,Not statistcially significant,1.7,17
42140,"Santa Fe, NM",149293,1339,Metropolitan Statistical Area,asian_cb,26,23,3,FALSE,Not statistcially significant,1,10
43900,"Spartanburg, SC",307617,3012,Metropolitan Statistical Area,black,261,213,48,FALSE,Not statistcially significant,1.2,12
43900,"Spartanburg, SC",307617,3012,Metropolitan Statistical Area,latino,173,149,24,FALSE,Not statistcially significant,1.5,15
43900,"Spartanburg, SC",307617,3012,Metropolitan Statistical Area,native,11,8,3,FALSE,Not enough of applications,5.5,55
43900,"Spartanburg, SC",307617,3012,Metropolitan Statistical Area,asian_cb,113,103,10,FALSE,Not statistcially significant,1,10
13720,"Big Stone Gap, VA",42456,86,Micropolitan Statistical Area,black,1,1,0,FALSE,No results,,
13720,"Big Stone Gap, VA",42456,86,Micropolitan Statistical Area,latino,1,0,1,FALSE,No results,,
13720,"Big Stone Gap, VA",42456,86,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
13720,"Big Stone Gap, VA",42456,86,Micropolitan Statistical Area,asian_cb,1,1,0,FALSE,No results,,
36940,"Owatonna, MN",36683,285,Micropolitan Statistical Area,black,2,1,1,FALSE,No results,,
36940,"Owatonna, MN",36683,285,Micropolitan Statistical Area,latino,11,9,2,FALSE,No results,,
36940,"Owatonna, MN",36683,285,Micropolitan Statistical Area,native,1,0,1,FALSE,No results,,
36940,"Owatonna, MN",36683,285,Micropolitan Statistical Area,asian_cb,3,2,1,FALSE,No results,,
14580,"Bozeman, MT",108063,1401,Micropolitan Statistical Area,black,1,1,0,FALSE,No results,,
14580,"Bozeman, MT",108063,1401,Micropolitan Statistical Area,latino,35,34,1,FALSE,No results,,
14580,"Bozeman, MT",108063,1401,Micropolitan Statistical Area,native,9,8,1,FALSE,No results,,
14580,"Bozeman, MT",108063,1401,Micropolitan Statistical Area,asian_cb,24,23,1,FALSE,No results,,
43320,"Show Low, AZ",109270,438,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
43320,"Show Low, AZ",109270,438,Micropolitan Statistical Area,latino,22,18,4,FALSE,No results,,
43320,"Show Low, AZ",109270,438,Micropolitan Statistical Area,native,3,2,1,FALSE,No results,,
43320,"Show Low, AZ",109270,438,Micropolitan Statistical Area,asian_cb,6,5,1,FALSE,No results,,
22660,"Fort Collins, CO",344786,4437,Metropolitan Statistical Area,black,25,24,1,FALSE,Not enough variance in variables,1.2,12
22660,"Fort Collins, CO",344786,4437,Metropolitan Statistical Area,latino,203,191,12,FALSE,Not enough variance in variables,1.5,15
22660,"Fort Collins, CO",344786,4437,Metropolitan Statistical Area,native,13,12,1,FALSE,Not enough variance in variables,1.6,16
22660,"Fort Collins, CO",344786,4437,Metropolitan Statistical Area,asian_cb,120,115,5,FALSE,Not enough variance in variables,1.1,11
40420,"Rockford, IL",338356,2217,Metropolitan Statistical Area,black,76,69,7,FALSE,Not statistcially significant,1,10
40420,"Rockford, IL",338356,2217,Metropolitan Statistical Area,latino,274,248,26,FALSE,Not statistcially significant,0.8,8
40420,"Rockford, IL",338356,2217,Metropolitan Statistical Area,native,4,2,2,FALSE,Not statistcially significant,8.3,83
40420,"Rockford, IL",338356,2217,Metropolitan Statistical Area,asian_cb,79,76,3,FALSE,Not statistcially significant,0.8,8
14740,"Bremerton-Silverdale-Port Orchard, WA",265882,2133,Metropolitan Statistical Area,black,26,24,2,FALSE,No results,,
14740,"Bremerton-Silverdale-Port Orchard, WA",265882,2133,Metropolitan Statistical Area,latino,77,70,7,FALSE,No results,,
14740,"Bremerton-Silverdale-Port Orchard, WA",265882,2133,Metropolitan Statistical Area,native,12,11,1,FALSE,No results,,
14740,"Bremerton-Silverdale-Port Orchard, WA",265882,2133,Metropolitan Statistical Area,asian_cb,117,106,11,FALSE,No results,,
29420,"Lake Havasu City-Kingman, AZ",207695,1498,Metropolitan Statistical Area,black,11,10,1,FALSE,No results,,
29420,"Lake Havasu City-Kingman, AZ",207695,1498,Metropolitan Statistical Area,latino,102,86,16,FALSE,No results,,
29420,"Lake Havasu City-Kingman, AZ",207695,1498,Metropolitan Statistical Area,native,9,6,3,FALSE,No results,,
29420,"Lake Havasu City-Kingman, AZ",207695,1498,Metropolitan Statistical Area,asian_cb,25,24,1,FALSE,No results,,
16940,"Cheyenne, WY",98320,785,Metropolitan Statistical Area,black,5,5,0,FALSE,No results,,
16940,"Cheyenne, WY",98320,785,Metropolitan Statistical Area,latino,62,61,1,FALSE,No results,,
16940,"Cheyenne, WY",98320,785,Metropolitan Statistical Area,native,1,1,0,FALSE,No results,,
16940,"Cheyenne, WY",98320,785,Metropolitan Statistical Area,asian_cb,10,10,0,FALSE,No results,,
35440,"Newport, OR",48547,399,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
35440,"Newport, OR",48547,399,Micropolitan Statistical Area,latino,14,12,2,FALSE,No results,,
35440,"Newport, OR",48547,399,Micropolitan Statistical Area,native,8,7,1,FALSE,No results,,
35440,"Newport, OR",48547,399,Micropolitan Statistical Area,asian_cb,8,8,0,FALSE,No results,,
16180,"Carson City, NV",54773,466,Metropolitan Statistical Area,black,2,1,1,FALSE,No results,,
16180,"Carson City, NV",54773,466,Metropolitan Statistical Area,latino,61,59,2,FALSE,No results,,
16180,"Carson City, NV",54773,466,Metropolitan Statistical Area,native,4,2,2,FALSE,No results,,
16180,"Carson City, NV",54773,466,Metropolitan Statistical Area,asian_cb,17,16,1,FALSE,No results,,
41420,"Salem, OR",422678,3618,Metropolitan Statistical Area,black,26,25,1,FALSE,Not statistcially significant,1.1,11
41420,"Salem, OR",422678,3618,Metropolitan Statistical Area,latino,434,391,43,FALSE,Not statistcially significant,1.3,13
41420,"Salem, OR",422678,3618,Metropolitan Statistical Area,native,33,32,1,FALSE,Not statistcially significant,0.3,3
41420,"Salem, OR",422678,3618,Metropolitan Statistical Area,asian_cb,115,110,5,FALSE,Not statistcially significant,0.6,6
45220,"Tallahassee, FL",382197,2534,Metropolitan Statistical Area,black,238,192,46,FALSE,Not enough variance in variables,1.9,19
45220,"Tallahassee, FL",382197,2534,Metropolitan Statistical Area,latino,117,107,10,FALSE,Not enough variance in variables,0.5,5
45220,"Tallahassee, FL",382197,2534,Metropolitan Statistical Area,native,7,5,2,FALSE,Not enough variance in variables,8.8,88
45220,"Tallahassee, FL",382197,2534,Metropolitan Statistical Area,asian_cb,132,117,15,FALSE,Not enough variance in variables,1.4,14
26740,"Hutchinson, KS",62765,237,Micropolitan Statistical Area,black,2,2,0,FALSE,No results,,
26740,"Hutchinson, KS",62765,237,Micropolitan Statistical Area,latino,6,6,0,FALSE,No results,,
26740,"Hutchinson, KS",62765,237,Micropolitan Statistical Area,native,1,1,0,FALSE,No results,,
26740,"Hutchinson, KS",62765,237,Micropolitan Statistical Area,asian_cb,1,0,1,FALSE,No results,,
29660,"Laramie, WY",38390,246,Micropolitan Statistical Area,black,2,2,0,FALSE,No results,,
29660,"Laramie, WY",38390,246,Micropolitan Statistical Area,latino,6,6,0,FALSE,No results,,
29660,"Laramie, WY",38390,246,Micropolitan Statistical Area,native,2,2,0,FALSE,No results,,
29660,"Laramie, WY",38390,246,Micropolitan Statistical Area,asian_cb,2,2,0,FALSE,No results,,
32700,"McPherson, KS",28567,91,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
32700,"McPherson, KS",28567,91,Micropolitan Statistical Area,latino,1,1,0,FALSE,No results,,
32700,"McPherson, KS",28567,91,Micropolitan Statistical Area,native,1,1,0,FALSE,No results,,
32700,"McPherson, KS",28567,91,Micropolitan Statistical Area,asian_cb,1,1,0,FALSE,No results,,
42034,"San Rafael, CA",259943,2091,Metropolitan Division,black,16,16,0,FALSE,No results,,
42034,"San Rafael, CA",259943,2091,Metropolitan Division,latino,116,105,11,FALSE,No results,,
42034,"San Rafael, CA",259943,2091,Metropolitan Division,native,5,5,0,FALSE,No results,,
42034,"San Rafael, CA",259943,2091,Metropolitan Division,asian_cb,152,144,8,FALSE,No results,,
36020,"Oak Harbor, WA",82866,747,Micropolitan Statistical Area,black,6,6,0,FALSE,No results,,
36020,"Oak Harbor, WA",82866,747,Micropolitan Statistical Area,latino,17,16,1,FALSE,No results,,
36020,"Oak Harbor, WA",82866,747,Micropolitan Statistical Area,native,9,8,1,FALSE,No results,,
36020,"Oak Harbor, WA",82866,747,Micropolitan Statistical Area,asian_cb,23,23,0,FALSE,No results,,
12220,"Auburn-Opelika, AL",161152,1321,Metropolitan Statistical Area,black,87,76,11,FALSE,Not enough variance in variables,4.8,48
12220,"Auburn-Opelika, AL",161152,1321,Metropolitan Statistical Area,latino,25,23,2,FALSE,Not enough variance in variables,3.1,31
12220,"Auburn-Opelika, AL",161152,1321,Metropolitan Statistical Area,native,5,5,0,FALSE,Not enough variance in variables,0,0
12220,"Auburn-Opelika, AL",161152,1321,Metropolitan Statistical Area,asian_cb,106,100,6,FALSE,Not enough variance in variables,3.3,33
23860,"Georgetown, SC",61952,498,Micropolitan Statistical Area,black,15,11,4,FALSE,No results,,
23860,"Georgetown, SC",61952,498,Micropolitan Statistical Area,latino,2,2,0,FALSE,No results,,
23860,"Georgetown, SC",61952,498,Micropolitan Statistical Area,native,1,1,0,FALSE,No results,,
23860,"Georgetown, SC",61952,498,Micropolitan Statistical Area,asian_cb,1,0,1,FALSE,No results,,
43760,"Sonora, CA",54045,311,Micropolitan Statistical Area,black,1,1,0,FALSE,No results,,
43760,"Sonora, CA",54045,311,Micropolitan Statistical Area,latino,13,12,1,FALSE,No results,,
43760,"Sonora, CA",54045,311,Micropolitan Statistical Area,native,3,3,0,FALSE,No results,,
43760,"Sonora, CA",54045,311,Micropolitan Statistical Area,asian_cb,8,7,1,FALSE,No results,,
19940,"Dixon, IL",34389,73,Micropolitan Statistical Area,black,0,0,0,FALSE,No results,,
19940,"Dixon, IL",34389,73,Micropolitan Statistical Area,latino,1,1,0,FALSE,No results,,
19940,"Dixon, IL",34389,73,Micropolitan Statistical Area,native,0,0,0,FALSE,No results,,
19940,"Dixon, IL",34389,73,Micropolitan Statistical Area,asian_cb,0,0,0,FALSE,No results,,
32000,"Marion, NC",45227,219,Micropolitan Statistical Area,black,1,1,0,FALSE,No results,,
32000,"Marion, NC",45227,219,Micropolitan Statistical Area,latino,4,4,0,FALSE,No results,,
32000,"Marion, NC",45227,219,Micropolitan Statistical Area,native,2,2,0,FALSE,No results,,
32000,"Marion, NC",45227,219,Micropolitan Statistical Area,asian_cb,2,2,0,FALSE,No results,,
42020,"San Luis Obispo-Paso Robles, CA",282165,1991,Metropolitan Statistical Area,black,9,9,0,FALSE,Not enough variance in variables,0,0
